Timestamp,Cycle,Cabinet,Unit_ID,Event_Type,Status,Value,Response_Time_ms,Temperature_C,Details
2026-02-16 13:49:21,1,Cabinet 2,33,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.03,,
2026-02-16 13:49:21,1,Cabinet 2,34,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.34,,
2026-02-16 13:49:21,1,Cabinet 2,35,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.33,,
2026-02-16 13:49:21,1,Cabinet 2,36,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.31,,
2026-02-16 13:49:21,1,Cabinet 2,37,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.28,,
2026-02-16 13:49:21,1,Cabinet 2,38,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.09,,
2026-02-16 13:49:24,1,Cabinet 2,41,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3032.15,,
2026-02-16 13:49:24,1,Cabinet 2,42,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",28.52,,
2026-02-16 13:49:24,1,Cabinet 2,43,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.86,,
2026-02-16 13:49:25,1,Cabinet 2,44,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.57,,
2026-02-16 13:49:25,1,Cabinet 2,45,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.09,,
2026-02-16 13:49:25,1,Cabinet 2,46,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",27.74,,
2026-02-16 13:49:25,1,Cabinet 2,47,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.63,,
2026-02-16 13:49:25,1,Cabinet 2,48,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.36,,
2026-02-16 13:49:28,1,Cabinet 2,51,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3037.11,,
2026-02-16 13:49:28,1,Cabinet 2,52,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.03,,
2026-02-16 13:49:28,1,Cabinet 2,53,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.16,,
2026-02-16 13:49:28,1,Cabinet 2,54,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.24,,
2026-02-16 13:49:28,1,Cabinet 2,55,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.54,,
2026-02-16 13:49:28,1,Cabinet 2,56,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.79,,
2026-02-16 13:49:28,1,Cabinet 2,57,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.12,,
2026-02-16 13:49:28,1,Cabinet 2,58,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.43,,
2026-02-16 13:49:32,1,Cabinet 2,61,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3027.60,,
2026-02-16 13:49:32,1,Cabinet 2,62,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.00,,
2026-02-16 13:49:32,1,Cabinet 2,63,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.01,,
2026-02-16 13:49:32,1,Cabinet 2,64,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",28.68,,
2026-02-16 13:49:32,1,Cabinet 2,65,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",29.18,,
2026-02-16 13:49:32,1,Cabinet 2,66,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",28.57,,
2026-02-16 13:49:32,1,Cabinet 2,67,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.62,,
2026-02-16 13:49:32,1,Cabinet 2,68,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.68,,
2026-02-16 13:49:35,1,Cabinet 2,71,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3031.23,,
2026-02-16 13:49:35,1,Cabinet 2,72,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.19,,
2026-02-16 13:49:35,1,Cabinet 2,73,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.97,,
2026-02-16 13:49:35,1,Cabinet 2,74,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",29.10,,
2026-02-16 13:49:35,1,Cabinet 2,75,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.81,,
2026-02-16 13:49:36,1,Cabinet 2,76,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.77,,
2026-02-16 13:49:36,1,Cabinet 2,77,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.21,,
2026-02-16 13:49:36,1,Cabinet 2,78,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.95,,
2026-02-16 13:49:39,1,Cabinet 2,81,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3125.82,,
2026-02-16 13:49:39,1,Cabinet 2,82,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.99,,
2026-02-16 13:49:39,1,Cabinet 2,83,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.95,,
2026-02-16 13:49:39,1,Cabinet 2,84,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.35,,
2026-02-16 13:49:39,1,Cabinet 2,85,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.14,,
2026-02-16 13:49:39,1,Cabinet 2,86,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.77,,
2026-02-16 13:49:39,1,Cabinet 2,87,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.19,,
2026-02-16 13:49:39,1,Cabinet 2,88,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.68,,
2026-02-16 13:49:43,1,Cabinet 2,91,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3038.81,,
2026-02-16 13:49:43,1,Cabinet 2,92,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",36.67,,
2026-02-16 13:49:43,1,Cabinet 2,93,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.60,,
2026-02-16 13:49:43,1,Cabinet 2,94,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.36,,
2026-02-16 13:49:43,1,Cabinet 2,95,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.56,,
2026-02-16 13:49:43,1,Cabinet 2,96,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.61,,
2026-02-16 13:49:43,1,Cabinet 2,97,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.02,,
2026-02-16 13:49:43,1,Cabinet 2,98,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",28.98,,
2026-02-16 13:49:46,1,Cabinet 2,101,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3034.96,,
2026-02-16 13:49:46,1,Cabinet 2,102,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.23,,
2026-02-16 13:49:46,1,Cabinet 2,103,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.87,,
2026-02-16 13:49:46,1,Cabinet 2,104,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.62,,
2026-02-16 13:49:47,1,Cabinet 2,105,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.13,,
2026-02-16 13:49:47,1,Cabinet 2,106,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.53,,
2026-02-16 13:49:47,1,Cabinet 2,107,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",49.20,,
2026-02-16 13:49:47,1,Cabinet 2,108,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.87,,
2026-02-16 13:49:49,1,Cabinet 2,11,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.70,,
2026-02-16 13:49:49,1,Cabinet 2,12,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.34,,
2026-02-16 13:49:49,1,Cabinet 2,13,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.61,,
2026-02-16 13:49:49,1,Cabinet 2,14,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",23.67,,
2026-02-16 13:49:49,1,Cabinet 2,15,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.08,,
2026-02-16 13:49:49,1,Cabinet 2,16,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.76,,
2026-02-16 13:49:49,1,Cabinet 2,17,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.06,,
2026-02-16 13:49:49,1,Cabinet 2,18,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.88,,
2026-02-16 13:49:52,1,Cabinet 2,21,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3040.98,,
2026-02-16 13:49:53,1,Cabinet 2,22,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.16,,
2026-02-16 13:49:53,1,Cabinet 2,23,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.32,,
2026-02-16 13:49:53,1,Cabinet 2,24,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",28.75,,
2026-02-16 13:49:53,1,Cabinet 2,25,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.72,,
2026-02-16 13:49:53,1,Cabinet 2,26,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.00,,
2026-02-16 13:49:53,1,Cabinet 2,27,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",28.45,,
2026-02-16 13:49:53,1,Cabinet 2,28,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.47,,
2026-02-16 13:49:56,1,Cabinet 2,31,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3031.69,,
2026-02-16 13:49:56,1,Cabinet 2,32,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.80,,
2026-02-16 13:49:56,1,Cabinet 2,33,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.99,,
2026-02-16 13:49:56,1,Cabinet 2,34,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.29,,
2026-02-16 13:49:56,1,Cabinet 2,35,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.03,,
2026-02-16 13:49:56,1,Cabinet 2,36,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.09,,
2026-02-16 13:49:57,1,Cabinet 2,37,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.41,,
2026-02-16 13:49:57,1,Cabinet 2,38,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.70,,
2026-02-16 13:50:00,1,Cabinet 2,41,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3031.68,,
2026-02-16 13:50:00,1,Cabinet 2,42,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.45,,
2026-02-16 13:50:00,1,Cabinet 2,43,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.68,,
2026-02-16 13:50:00,1,Cabinet 2,44,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.17,,
2026-02-16 13:50:00,1,Cabinet 2,45,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.29,,
2026-02-16 13:50:00,1,Cabinet 2,46,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.44,,
2026-02-16 13:50:00,1,Cabinet 2,47,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.34,,
2026-02-16 13:50:00,1,Cabinet 2,48,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.85,,
2026-02-16 13:50:03,1,Cabinet 2,51,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3031.80,,
2026-02-16 13:50:03,1,Cabinet 2,52,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.78,,
2026-02-16 13:50:04,1,Cabinet 2,53,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.72,,
2026-02-16 13:50:04,1,Cabinet 2,54,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.20,,
2026-02-16 13:50:04,1,Cabinet 2,55,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.42,,
2026-02-16 13:50:04,1,Cabinet 2,56,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.30,,
2026-02-16 13:50:04,1,Cabinet 2,57,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.77,,
2026-02-16 13:50:04,1,Cabinet 2,58,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.79,,
2026-02-16 13:50:07,1,Cabinet 2,61,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3040.70,,
2026-02-16 13:50:07,1,Cabinet 2,62,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.56,,
2026-02-16 13:50:07,1,Cabinet 2,63,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",27.19,,
2026-02-16 13:50:07,1,Cabinet 2,64,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.45,,
2026-02-16 13:50:07,1,Cabinet 2,65,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.50,,
2026-02-16 13:50:07,1,Cabinet 2,66,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.26,,
2026-02-16 13:50:07,1,Cabinet 2,67,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.74,,
2026-02-16 13:50:08,1,Cabinet 2,68,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.01,,
2026-02-16 13:50:11,1,Cabinet 2,71,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3028.23,,
2026-02-16 13:50:11,1,Cabinet 2,72,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.40,,
2026-02-16 13:50:11,1,Cabinet 2,73,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.03,,
2026-02-16 13:50:11,1,Cabinet 2,74,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.25,,
2026-02-16 13:50:11,1,Cabinet 2,75,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.67,,
2026-02-16 13:50:11,1,Cabinet 2,76,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.45,,
2026-02-16 13:50:11,1,Cabinet 2,77,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",27.20,,
2026-02-16 13:50:11,1,Cabinet 2,78,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.52,,
2026-02-16 13:50:14,1,Cabinet 2,81,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3033.22,,
2026-02-16 13:50:14,1,Cabinet 2,82,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.97,,
2026-02-16 13:50:14,1,Cabinet 2,83,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.85,,
2026-02-16 13:50:14,1,Cabinet 2,84,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.48,,
2026-02-16 13:50:15,1,Cabinet 2,85,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.03,,
2026-02-16 13:50:15,1,Cabinet 2,86,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.24,,
2026-02-16 13:50:15,1,Cabinet 2,87,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.87,,
2026-02-16 13:50:15,1,Cabinet 2,88,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.18,,
2026-02-16 13:50:18,1,Cabinet 2,91,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3035.49,,
2026-02-16 13:50:18,1,Cabinet 2,92,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.33,,
2026-02-16 13:50:18,1,Cabinet 2,93,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.20,,
2026-02-16 13:50:18,1,Cabinet 2,94,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",29.47,,
2026-02-16 13:50:18,1,Cabinet 2,95,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.12,,
2026-02-16 13:50:18,1,Cabinet 2,96,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.47,,
2026-02-16 13:50:18,1,Cabinet 2,97,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.64,,
2026-02-16 13:50:18,1,Cabinet 2,98,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",25.75,,
2026-02-16 13:50:22,1,Cabinet 2,101,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",3026.37,,
2026-02-16 13:50:22,1,Cabinet 2,102,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.75,,
2026-02-16 13:50:22,1,Cabinet 2,103,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.28,,
2026-02-16 13:50:22,1,Cabinet 2,104,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.21,,
2026-02-16 13:50:22,1,Cabinet 2,105,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",24.45,,
2026-02-16 13:50:22,1,Cabinet 2,106,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",23.60,,
2026-02-16 13:50:22,1,Cabinet 2,107,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",23.74,,
2026-02-16 13:50:22,1,Cabinet 2,108,WRITE_COILS,SUCCESS,"[False, False, False, False, False, False, False, False]",23.95,,
2026-02-16 13:50:22,1,Cabinet 2,,CONNECTION,CLOSED,,,,
2026-02-16 13:50:23,1,Cabinet 3,,CONNECTION_START,ATTEMPTING,,,,IP: 192.168.0.76:502
2026-02-16 13:50:23,1,Cabinet 3,,CONNECTION,SUCCESS,,,,Attempt 1/2
2026-02-16 13:50:25,1,Cabinet 3,11,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.59,,
2026-02-16 13:50:25,1,Cabinet 3,12,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.42,,
2026-02-16 13:50:25,1,Cabinet 3,13,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",23.78,,
2026-02-16 13:50:25,1,Cabinet 3,14,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",27.16,,
2026-02-16 13:50:25,1,Cabinet 3,15,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.76,,
2026-02-16 13:50:25,1,Cabinet 3,16,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.54,,
2026-02-16 13:50:25,1,Cabinet 3,17,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.64,,
2026-02-16 13:50:25,1,Cabinet 3,18,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",28.09,,
2026-02-16 13:50:28,1,Cabinet 3,21,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3035.75,,
2026-02-16 13:50:28,1,Cabinet 3,22,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.56,,
2026-02-16 13:50:28,1,Cabinet 3,23,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.92,,
2026-02-16 13:50:29,1,Cabinet 3,24,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.29,,
2026-02-16 13:50:29,1,Cabinet 3,25,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",32.41,,
2026-02-16 13:50:29,1,Cabinet 3,26,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",27.39,,
2026-02-16 13:50:29,1,Cabinet 3,27,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",26.33,,
2026-02-16 13:50:29,1,Cabinet 3,28,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.19,,
2026-02-16 13:50:29,1,Cabinet 3,31,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",30.87,,
2026-02-16 13:50:29,1,Cabinet 3,32,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.64,,
2026-02-16 13:50:29,1,Cabinet 3,33,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",29.21,,
2026-02-16 13:50:29,1,Cabinet 3,34,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.02,,
2026-02-16 13:50:29,1,Cabinet 3,35,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.56,,
2026-02-16 13:50:29,1,Cabinet 3,36,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.48,,
2026-02-16 13:50:29,1,Cabinet 3,37,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",46.70,,
2026-02-16 13:50:29,1,Cabinet 3,38,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.66,,
2026-02-16 13:50:33,1,Cabinet 3,41,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3025.83,,
2026-02-16 13:50:33,1,Cabinet 3,42,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.78,,
2026-02-16 13:50:33,1,Cabinet 3,43,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.09,,
2026-02-16 13:50:33,1,Cabinet 3,44,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.69,,
2026-02-16 13:50:33,1,Cabinet 3,45,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",23.87,,
2026-02-16 13:50:33,1,Cabinet 3,46,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.42,,
2026-02-16 13:50:33,1,Cabinet 3,47,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.32,,
2026-02-16 13:50:33,1,Cabinet 3,48,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.40,,
2026-02-16 13:50:36,1,Cabinet 3,51,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",3028.97,,
2026-02-16 13:50:36,1,Cabinet 3,52,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.60,,
2026-02-16 13:50:36,1,Cabinet 3,53,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.13,,
2026-02-16 13:50:36,1,Cabinet 3,54,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",25.34,,
2026-02-16 13:50:36,1,Cabinet 3,55,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.74,,
2026-02-16 13:50:37,1,Cabinet 3,56,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",23.79,,
2026-02-16 13:50:37,1,Cabinet 3,57,WRITE_COILS,SUCCESS,"[True, True, True, True, True, True, True, True]",24.69,,
